"TIME","GEO","AGE","SEX","UNIT","Value","Flag and Footnotes"
"1996","Estonia","Total","Total","Number","1 425 192",""
"1996","Estonia","Total","Males","Number","659 355",""
"1996","Estonia","Total","Females","Number","765 837",""
"1996","Ireland","Total","Total","Number","3 620 065",""
"1996","Ireland","Total","Males","Number","1 797 356",""
"1996","Ireland","Total","Females","Number","1 822 709",""
"1996","Greece","Total","Total","Number","10 588 332",""
"1996","Greece","Total","Males","Number","5 214 072",""
"1996","Greece","Total","Females","Number","5 374 260",""
"1996","Spain","Total","Total","Number","39 808 374",""
"1996","Spain","Total","Males","Number","19 500 458",""
"1996","Spain","Total","Females","Number","20 307 916",""
"1996","France","Total","Total","Number","59 522 297",""
"1996","France","Total","Males","Number","28 929 309",""
"1996","France","Total","Females","Number","30 592 988",""
"1996","France (metropolitan)","Total","Total","Number","57 935 959",""
"1996","France (metropolitan)","Total","Males","Number","28 155 451",""
"1996","France (metropolitan)","Total","Females","Number","29 780 508",""
"1996","Croatia","Total","Total","Number","4 581 167","e"
"1996","Croatia","Total","Males","Number","2 201 618","e"
"1996","Croatia","Total","Females","Number","2 379 549","e"
"1996","Italy","Total","Total","Number","56 844 197",""
"1996","Italy","Total","Males","Number","27 560 294",""
"1996","Italy","Total","Females","Number","29 283 903",""
"1996","Cyprus","Total","Total","Number","656 333",""
"1996","Cyprus","Total","Males","Number","324 809",""
"1996","Cyprus","Total","Females","Number","331 524",""
"1996","Latvia","Total","Total","Number","2 469 531",""
"1996","Latvia","Total","Males","Number","1 138 797",""
"1996","Latvia","Total","Females","Number","1 330 734",""
"1996","Lithuania","Total","Total","Number","3 615 212",""
"1996","Lithuania","Total","Males","Number","1 701 565",""
"1996","Lithuania","Total","Females","Number","1 913 647",""
"1996","Luxembourg","Total","Total","Number","411 600",""
"1996","Luxembourg","Total","Males","Number","202 012",""
"1996","Luxembourg","Total","Females","Number","209 588",""
"1996","Hungary","Total","Total","Number","10 321 229",""
"1996","Hungary","Total","Males","Number","4 929 222",""
"1996","Hungary","Total","Females","Number","5 392 007",""
"1996","Malta","Total","Total","Number","378 404",""
"1996","Malta","Total","Males","Number","186 970",""
"1996","Malta","Total","Females","Number","191 434",""
"1996","Netherlands","Total","Total","Number","15 493 889",""
"1996","Netherlands","Total","Males","Number","7 662 289",""
"1996","Netherlands","Total","Females","Number","7 831 600",""
"1996","Austria","Total","Total","Number","7 953 067",""
"1996","Austria","Total","Males","Number","3 836 950",""
"1996","Austria","Total","Females","Number","4 116 117",""
"1996","Poland","Total","Total","Number","38 609 399",""
"1996","Poland","Total","Males","Number","18 786 030",""
"1996","Poland","Total","Females","Number","19 823 369",""
"1996","Portugal","Total","Total","Number","10 043 693",""
"1996","Portugal","Total","Males","Number","4 839 946",""
"1996","Portugal","Total","Females","Number","5 203 747",""
"1996","Romania","Total","Total","Number","22 656 145",""
"1996","Romania","Total","Males","Number","11 107 719",""
"1996","Romania","Total","Females","Number","11 548 426",""
"1996","Slovenia","Total","Total","Number","1 990 266",""
"1996","Slovenia","Total","Males","Number","968 074",""
"1996","Slovenia","Total","Females","Number","1 022 192",""
"1996","Slovakia","Total","Total","Number","5 367 790",""
"1996","Slovakia","Total","Males","Number","2 613 712",""
"1996","Slovakia","Total","Females","Number","2 754 078",""
"1996","Finland","Total","Total","Number","5 116 826",""
"1996","Finland","Total","Males","Number","2 491 701",""
"1996","Finland","Total","Females","Number","2 625 125",""
"1996","Sweden","Total","Total","Number","8 837 496",""
"1996","Sweden","Total","Males","Number","4 366 071",""
"1996","Sweden","Total","Females","Number","4 471 425",""
"1996","United Kingdom","Total","Total","Number","58 094 587",""
"1996","United Kingdom","Total","Males","Number","28 245 423",""
"1996","United Kingdom","Total","Females","Number","29 849 164",""
"1996","Iceland","Total","Total","Number","267 958",""
"1996","Iceland","Total","Males","Number","134 310",""
"1996","Iceland","Total","Females","Number","133 648",""
"1996","Liechtenstein","Total","Total","Number","30 923",""
"1996","Liechtenstein","Total","Males","Number","15 100",""
"1996","Liechtenstein","Total","Females","Number","15 823",""
"1996","Norway","Total","Total","Number","4 369 957",""
"1996","Norway","Total","Males","Number","2 160 745",""
"1996","Norway","Total","Females","Number","2 209 212",""
"1996","Switzerland","Total","Total","Number","7 062 354",""
"1996","Switzerland","Total","Males","Number","3 448 842",""
"1996","Switzerland","Total","Females","Number","3 613 512",""
"1996","Montenegro","Total","Total","Number",":",""
"1996","Montenegro","Total","Males","Number",":",""
"1996","Montenegro","Total","Females","Number",":",""
"1996","North Macedonia","Total","Total","Number","1 971 687",""
"1996","North Macedonia","Total","Males","Number","987 678",""
"1996","North Macedonia","Total","Females","Number","984 009",""
"1996","Albania","Total","Total","Number","3 283 000",""
"1996","Albania","Total","Males","Number",":",""
"1996","Albania","Total","Females","Number",":",""
"1996","Serbia","Total","Total","Number",":",""
"1996","Serbia","Total","Males","Number",":",""
"1996","Serbia","Total","Females","Number",":",""
"1996","Turkey","Total","Total","Number","62 337 617",""
"1996","Turkey","Total","Males","Number","31 526 034",""
"1996","Turkey","Total","Females","Number","30 811 583",""
"1996","Andorra","Total","Total","Number","63 859",""
"1996","Andorra","Total","Males","Number","33 659",""
"1996","Andorra","Total","Females","Number","30 200",""
"1996","Belarus","Total","Total","Number",":",""
"1996","Belarus","Total","Males","Number",":",""
"1996","Belarus","Total","Females","Number",":",""
"1996","Bosnia and Herzegovina","Total","Total","Number",":",""
"1996","Bosnia and Herzegovina","Total","Males","Number",":",""
"1996","Bosnia and Herzegovina","Total","Females","Number",":",""
"1996","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","Number",":",""
"1996","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Males","Number",":",""
"1996","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"1996","Moldova","Total","Total","Number",":",""
"1996","Moldova","Total","Males","Number",":",""
"1996","Moldova","Total","Females","Number",":",""
"1996","Monaco","Total","Total","Number",":",""
"1996","Monaco","Total","Males","Number",":",""
"1996","Monaco","Total","Females","Number",":",""
"1996","Russia","Total","Total","Number",":",""
"1996","Russia","Total","Males","Number",":",""
"1996","Russia","Total","Females","Number",":",""
"1996","San Marino","Total","Total","Number",":",""
"1996","San Marino","Total","Males","Number",":",""
"1996","San Marino","Total","Females","Number",":",""
"1996","Ukraine","Total","Total","Number",":",""
"1996","Ukraine","Total","Males","Number",":",""
"1996","Ukraine","Total","Females","Number",":",""
"1996","Armenia","Total","Total","Number",":",""
"1996","Armenia","Total","Males","Number",":",""
"1996","Armenia","Total","Females","Number",":",""
"1996","Azerbaijan","Total","Total","Number",":",""
"1996","Azerbaijan","Total","Males","Number",":",""
"1996","Azerbaijan","Total","Females","Number",":",""
"1996","Georgia","Total","Total","Number",":",""
"1996","Georgia","Total","Males","Number",":",""
"1996","Georgia","Total","Females","Number",":",""
"1997","Belgium","Total","Total","Number","10 170 226",""
"1997","Belgium","Total","Males","Number","4 971 780",""
"1997","Belgium","Total","Females","Number","5 198 446",""
"1997","Bulgaria","Total","Total","Number","8 340 936",""
"1997","Bulgaria","Total","Males","Number","4 077 501",""
"1997","Bulgaria","Total","Females","Number","4 263 435",""
"1997","Czechia","Total","Total","Number","10 309 137",""
"1997","Czechia","Total","Males","Number","5 012 085",""
"1997","Czechia","Total","Females","Number","5 297 052",""
"1997","Denmark","Total","Total","Number","5 275 121",""
"1997","Denmark","Total","Males","Number","2 604 937",""
"1997","Denmark","Total","Females","Number","2 670 184",""
"1997","Germany including former GDR","Total","Total","Number","82 012 162",""
"1997","Germany including former GDR","Total","Males","Number","39 954 835",""
"1997","Germany including former GDR","Total","Females","Number","42 057 327",""
"1997","Estonia","Total","Total","Number","1 405 996",""
"1997","Estonia","Total","Males","Number","649 490",""
"1997","Estonia","Total","Females","Number","756 506",""
"1997","Ireland","Total","Total","Number","3 654 955",""
"1997","Ireland","Total","Males","Number","1 814 701",""
"1997","Ireland","Total","Females","Number","1 840 254",""
"1997","Greece","Total","Total","Number","10 629 267",""
"1997","Greece","Total","Males","Number","5 232 167",""
"1997","Greece","Total","Females","Number","5 397 100",""
"1997","Spain","Total","Total","Number","39 971 329",""
"1997","Spain","Total","Males","Number","19 579 778",""
"1997","Spain","Total","Females","Number","20 391 551",""
"1997","France","Total","Total","Number","59 726 386",""
"1997","France","Total","Males","Number","29 020 418",""
"1997","France","Total","Females","Number","30 705 968",""
"1997","France (metropolitan)","Total","Total","Number","58 116 018",""
"1997","France (metropolitan)","Total","Males","Number","28 235 747",""
"1997","France (metropolitan)","Total","Females","Number","29 880 271",""
"1997","Croatia","Total","Total","Number","4 533 028","e"
"1997","Croatia","Total","Males","Number","2 178 485","e"
"1997","Croatia","Total","Females","Number","2 354 543","e"
"1997","Italy","Total","Total","Number","56 876 364",""
"1997","Italy","Total","Males","Number","27 566 774",""
"1997","Italy","Total","Females","Number","29 309 590",""
"1997","Cyprus","Total","Total","Number","666 313",""
"1997","Cyprus","Total","Males","Number","329 195",""
"1997","Cyprus","Total","Females","Number","337 118",""
"1997","Latvia","Total","Total","Number","2 444 912",""
"1997","Latvia","Total","Males","Number","1 126 801",""
"1997","Latvia","Total","Females","Number","1 318 111",""
"1997","Lithuania","Total","Total","Number","3 588 013",""
"1997","Lithuania","Total","Males","Number","1 685 841",""
"1997","Lithuania","Total","Females","Number","1 902 172",""
"1997","Luxembourg","Total","Total","Number","416 850",""
"1997","Luxembourg","Total","Males","Number","204 689",""
"1997","Luxembourg","Total","Females","Number","212 161",""
"1997","Hungary","Total","Total","Number","10 301 247",""
"1997","Hungary","Total","Males","Number","4 915 956",""
"1997","Hungary","Total","Females","Number","5 385 291",""
"1997","Malta","Total","Total","Number","381 405",""
"1997","Malta","Total","Males","Number","188 452",""
"1997","Malta","Total","Females","Number","192 953",""
"1997","Netherlands","Total","Total","Number","15 567 107",""
"1997","Netherlands","Total","Males","Number","7 696 803",""
"1997","Netherlands","Total","Females","Number","7 870 304",""
"1997","Austria","Total","Total","Number","7 964 966",""
"1997","Austria","Total","Males","Number","3 844 019",""
"1997","Austria","Total","Females","Number","4 120 947",""
"1997","Poland","Total","Total","Number","38 639 341",""
"1997","Poland","Total","Males","Number","18 796 699",""
"1997","Poland","Total","Females","Number","19 842 642",""
"1997","Portugal","Total","Total","Number","10 084 196",""
"1997","Portugal","Total","Males","Number","4 860 523",""
"1997","Portugal","Total","Females","Number","5 223 673",""
"1997","Romania","Total","Total","Number","22 581 862",""
"1997","Romania","Total","Males","Number","11 062 955",""
"1997","Romania","Total","Females","Number","11 518 907",""
"1997","Slovenia","Total","Total","Number","1 986 989",""
"1997","Slovenia","Total","Males","Number","968 634",""
"1997","Slovenia","Total","Females","Number","1 018 355",""
"1997","Slovakia","Total","Total","Number","5 378 932",""
"1997","Slovakia","Total","Males","Number","2 618 434",""
"1997","Slovakia","Total","Females","Number","2 760 498",""
"1997","Finland","Total","Total","Number","5 132 320",""
"1997","Finland","Total","Males","Number","2 500 596",""
"1997","Finland","Total","Females","Number","2 631 724",""
"1997","Sweden","Total","Total","Number","8 844 499",""
"1997","Sweden","Total","Males","Number","4 369 717",""
"1997","Sweden","Total","Females","Number","4 474 782",""
"1997","United Kingdom","Total","Total","Number","58 239 312",""
"1997","United Kingdom","Total","Males","Number","28 329 090",""
"1997","United Kingdom","Total","Females","Number","29 910 222",""
"1997","Iceland","Total","Total","Number","269 874",""
"1997","Iceland","Total","Males","Number","135 233",""
"1997","Iceland","Total","Females","Number","134 641",""
"1997","Liechtenstein","Total","Total","Number","31 143",""
"1997","Liechtenstein","Total","Males","Number","15 176",""
"1997","Liechtenstein","Total","Females","Number","15 967",""
